rating,num_review,wine_type,size(cL),name,price,country,abv,year,url,age,score,scaled_price,logprice,countrycode,price_fixed
0.0,0,white,75.0,João Tavares de Pina Rufia! Branco 2019,,Portugal,12.5,,https://www.decantalo.com/uk/en/joao-tavares-de-pina-rufia-branco-2019.html#/1-volume-75_cl/177-year-without_vintage,,0.0,,,PRT,
0.0,0,white,75.0,Muchada-Léclapart Étoile,38.91,Spain,13.0,2018.0,https://www.decantalo.com/uk/en/muchada-leclapart-etoile.html#/1-volume-75_cl/111-year-2018,4.0,0.0,38.91,1.5900612308037425,ESP,38.91
0.0,0,white,75.0,Alta Vista Premium Chardonnay,,Argentina,13.5,2020.0,https://www.decantalo.com/uk/en/alta-vista-premium-chardonnay.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ARG,
0.0,0,white,75.0,Bouchard Chassagne-Montrachet,49.69,France,13.0,2020.0,https://www.decantalo.com/uk/en/bouchard-chassagne-montrachet.html#/1-volume-75_cl/158-year-2020,2.0,0.0,49.69,1.6962689967455329,FRA,49.69
0.0,0,white,75.0,Bouchard Pouilly-Fuissé,24.97,France,13.0,2020.0,https://www.decantalo.com/uk/en/bouchard-pouilly-fuisse.html#/1-volume-75_cl/158-year-2020,2.0,0.0,24.97,1.3974185423513477,FRA,24.97
0.0,0,white,75.0,Matías Riccitelli The Apple doesn't fall far from the tree Torrontes,16.48,Argentina,12.0,2021.0,https://www.decantalo.com/uk/en/matias-riccitelli-the-apple-doesn-t-fall-far-from-the-tree-torrontes.html#/1-volume-75_cl/201-year-2021,1.0,0.0,16.48,1.216957207361097,ARG,16.48
0.0,0,white,75.0,Matías Riccitelli Old Vines Sémillon from Patagonia,,Argentina,12.0,2020.0,https://www.decantalo.com/uk/en/matias-riccitelli-old-vines-semillon-from-patagonia.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ARG,
5.0,1,white,75.0,Gaia Ritinilis Nobilis Retsina Roditis,11.86,unknown,12.5,2021.0,https://www.decantalo.com/uk/en/gaia-ritinilis-nobilis-retsina-roditis.html#/1-volume-75_cl/201-year-2021,1.0,0.0,11.86,1.0740846890282438,unknown,11.86
0.0,0,white,75.0,Gobelsburg Riesling Urgestein,13.81,Austria,12.0,2020.0,https://www.decantalo.com/uk/en/gobelsburg-riesling-urgestein.html#/1-volume-75_cl/158-year-2020,2.0,0.0,13.81,1.1401936785786313,AUT,13.81
0.0,0,white,75.0,L'Enclòs de Peralba Els Presseguers,18.83,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/l-enclos-de-peralba-els-presseguers.html#/1-volume-75_cl/114-year-2019,3.0,0.0,18.83,1.2748503200166648,ESP,18.83
0.0,0,white,75.0,Matías Riccitelli Old Vines Chenin Blanc from Patagonia,,Argentina,12.5,2020.0,https://www.decantalo.com/uk/en/matias-riccitelli-old-vines-chenin-blanc-from-patagonia.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ARG,
0.0,0,white,75.0,Bessin-Tremblay Chablis,17.93,France,12.5,2020.0,https://www.decantalo.com/uk/en/jean-claude-bessin-chablis.html#/1-volume-75_cl/158-year-2020,2.0,0.0,17.93,1.2535802895621828,FRA,17.93
0.0,0,white,75.0,Radoar Vives Riesling,20.76,Italy,12.5,2018.0,https://www.decantalo.com/uk/en/radoar-vives-riesling.html#/1-volume-75_cl/111-year-2018,4.0,0.0,20.76,1.3172273491764204,ITA,20.76
0.0,0,white,75.0,Radoar Etza,16.23,Italy,13.0,2019.0,https://www.decantalo.com/uk/en/radoar-etza.html#/1-volume-75_cl/114-year-2019,3.0,0.0,16.23,1.2103185198262318,ITA,16.23
0.0,0,white,75.0,Radoar Radoy Kerner,16.04,Italy,11.0,2020.0,https://www.decantalo.com/uk/en/radoar-radoy-kerner.html#/1-volume-75_cl/158-year-2020,2.0,0.0,16.04,1.2052043639481447,ITA,16.04
0.0,0,white,75.0,Lieselehof Weissburgunder,18.02,Italy,13.0,2019.0,https://www.decantalo.com/uk/en/lieselehof-weissburgunder.html#/1-volume-75_cl/114-year-2019,3.0,0.0,18.02,1.255754786643044,ITA,18.02
0.0,0,white,75.0,Lieselehof Julian Bronner,19.78,Italy,13.0,2018.0,https://www.decantalo.com/uk/en/lieselehof-julian-bronner.html#/1-volume-75_cl/111-year-2018,4.0,0.0,19.78,1.2962262872611605,ITA,19.78
0.0,0,white,75.0,Lieselehof Gewürztraminer,20.16,Italy,13.0,2019.0,https://www.decantalo.com/uk/en/lieselehof-gewurztraminer.html#/1-volume-75_cl/114-year-2019,3.0,0.0,20.16,1.3044905277734877,ITA,20.16
0.0,0,white,75.0,Domaine Vincent Pinard Cuvée Florès,26.81,France,13.5,2020.0,https://www.decantalo.com/uk/en/domaine-vincent-pinard-cuvee-flores.html#/1-volume-75_cl/158-year-2020,2.0,0.0,26.81,1.4282968139828796,FRA,26.81
0.0,0,white,75.0,Pierre Frick Riesling Alsace Grand Cru Steinert,34.19,France,14.0,2019.0,https://www.decantalo.com/uk/en/pierre-frick-riesling-alsace-grand-cru-steinert.html#/1-volume-75_cl/114-year-2019,3.0,0.0,34.19,1.5338991007965945,FRA,34.19
0.0,0,white,75.0,Nicolas Réau Attention Chenin Méchant,20.68,France,13.5,2020.0,https://www.decantalo.com/uk/en/nicolas-reau-attention-chenin-mechant.html#/1-volume-75_cl/158-year-2020,2.0,0.0,20.68,1.315550534421905,FRA,20.68
0.0,0,white,75.0,AMI Bourgogne Blanc,30.12,France,13.0,2020.0,https://www.decantalo.com/uk/en/ami-bourgogne-blanc.html#/1-volume-75_cl/158-year-2020,2.0,0.0,30.12,1.478854967528663,FRA,30.12
0.0,0,white,75.0,William Fèvre Chablis 1er Cru Montée de Tonnerre,60.62,France,13.5,2018.0,https://www.decantalo.com/uk/en/william-fevre-chablis-1er-cru-montee-de-tonnerre.html#/1-volume-75_cl/111-year-2018,4.0,0.0,60.62,1.7826159320316035,FRA,60.62
0.0,0,white,75.0,William Fèvre Chablis 1er Mont de Milieu,54.27,France,13.5,2018.0,https://www.decantalo.com/uk/en/william-fevre-chablis-1er-mont-de-milieu.html#/1-volume-75_cl/111-year-2018,4.0,0.0,54.27,1.7345598215794762,FRA,54.27
0.0,0,white,75.0,William Fèvre Chablis 1er Cru Les Lys,49.6,France,13.5,2018.0,https://www.decantalo.com/uk/en/william-fevre-chablis-1er-cru-les-lys.html#/1-volume-75_cl/111-year-2018,4.0,0.0,49.6,1.6954816764901974,FRA,49.6
0.0,0,white,75.0,Finca La Terrenal d'Edetària,32.65,Spain,14.0,2018.0,https://www.decantalo.com/uk/en/finca-la-terrenal-d-edetaria.html#/1-volume-75_cl/111-year-2018,4.0,0.0,32.65,1.5138831856110928,ESP,32.65
0.0,0,white,75.0,Sergio Mottura Tragugnano,14.48,Italy,14.0,2020.0,https://www.decantalo.com/uk/en/sergio-mottura-tragugnano.html#/1-volume-75_cl/114-year-2019,2.0,0.0,14.48,1.160768561861128,ITA,14.48
0.0,0,white,75.0,Finca La Terrenal d'Edetària,32.65,Spain,14.0,2018.0,https://www.decantalo.com/uk/en/finca-la-terrenal-d-edetaria.html#/1-volume-75_cl/180-year-2017,4.0,0.0,32.65,1.5138831856110928,ESP,32.65
0.0,0,white,75.0,Bessin-Tremblay Chablis Vieilles Vignes,24.28,France,12.5,2020.0,https://www.decantalo.com/uk/en/jean-claude-bessin-chablis-vielles-vignes.html#/1-volume-75_cl/158-year-2020,2.0,0.0,24.28,1.38524868240322,FRA,24.28
0.0,0,white,75.0,Ktima Tselepos Mantinia,13.65,Greece,12.4,2021.0,https://www.decantalo.com/uk/en/ktima-tselepos-mantinia.html#/1-volume-75_cl/201-year-2021,1.0,0.0,13.65,1.1351326513767748,GRC,13.65
0.0,0,white,75.0,Giannikos At Sea Roditis,24.72,Greece,12.5,2020.0,https://www.decantalo.com/uk/en/giannikos-at-sea-roditis.html#/1-volume-75_cl/158-year-2020,2.0,0.0,24.72,1.3930484664167782,GRC,24.72
0.0,0,white,75.0,Giannikos Windmill Malagousia,24.72,Greece,13.0,2020.0,https://www.decantalo.com/uk/en/giannikos-windmill-malagousia.html#/1-volume-75_cl/158-year-2020,2.0,0.0,24.72,1.3930484664167782,GRC,24.72
0.0,0,white,75.0,Gerovassiliou Sauvignon Blanc,24.72,Greece,13.0,2019.0,https://www.decantalo.com/uk/en/gerovassiliou-sauvignon-blanc.html#/1-volume-75_cl/114-year-2019,3.0,0.0,24.72,1.3930484664167782,GRC,24.72
0.0,0,white,75.0,Tamerán Malvasía Volcánica,,Spain,11.5,2020.0,https://www.decantalo.com/uk/en/tameran-malvasia-volcanica.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ESP,
0.0,0,white,75.0,Tamerán Marmajuelo,,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/tameran-marmajuelo.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ESP,
0.0,0,white,75.0,Tamerán Verdello,,Spain,12.0,2020.0,https://www.decantalo.com/uk/en/tameran-verdello.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ESP,
0.0,0,white,75.0,Tamerán Vijariego Blanco,,Spain,11.5,2020.0,https://www.decantalo.com/uk/en/tameran-vijariego-blanco.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ESP,
0.0,0,white,75.0,Domaine Fumey Chatelain Chardonnay,19.99,France,12.5,2020.0,https://www.decantalo.com/uk/en/domaine-fumey-chatelain-chardonnay.html#/1-volume-75_cl/158-year-2020,2.0,0.0,19.99,1.300812794118117,FRA,19.99
0.0,0,white,75.0,Santa Caterina Etichetta Verde,,Italy,13.0,2020.0,https://www.decantalo.com/uk/en/santa-caterina-etichetta-verde.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ITA,
0.0,0,white,75.0,Miguel Barroso Louro Apelido Branco,11.11,Portugal,12.0,2020.0,https://www.decantalo.com/uk/en/miguel-barroso-louro-apelido-branco.html#/1-volume-75_cl/114-year-2019,2.0,0.0,11.11,1.0457140589408676,PRT,11.11
0.0,0,white,75.0,Pazo Torre Penelas Blanco Granito,38.05,Spain,12.5,2019.0,https://www.decantalo.com/uk/en/pazo-torre-penelas-blanco-granito.html#/1-volume-75_cl/114-year-2019,3.0,0.0,38.05,1.5803546611065915,ESP,38.05
0.0,0,white,75.0,Sergio Mottura Tragugnano,14.48,Italy,14.0,2020.0,https://www.decantalo.com/uk/en/sergio-mottura-tragugnano.html#/1-volume-75_cl/158-year-2020,2.0,0.0,14.48,1.160768561861128,ITA,14.48
0.0,0,white,75.0,Werlitsch Ex Vero I,25.01,Austria,12.5,2019.0,https://www.decantalo.com/uk/en/werlitsch-ex-vero-i.html#/1-volume-75_cl/114-year-2019,3.0,0.0,25.01,1.3981136917305026,AUT,25.01
0.0,0,white,75.0,Sarnin - Berrux Bourgogne Blanc,25.55,France,12.5,2017.0,https://www.decantalo.com/uk/en/sarnin-berrux-bourgogne-blanc.html#/1-volume-75_cl/180-year-2017,5.0,0.0,25.55,1.4073909044707316,FRA,25.55
0.0,0,white,75.0,Torbreck Woodcutter's Semillon,20.81,Australia,13.0,2021.0,https://www.decantalo.com/uk/en/torbreck-woodcutter-s-semillon.html#/1-volume-75_cl/201-year-2021,1.0,0.0,20.81,1.318272080211627,AUS,20.81
0.0,0,white,75.0,Charly Nicolle Per Aspera Chablis,18.79,France,12.5,2020.0,https://www.decantalo.com/uk/en/charly-nicolle-per-aspera-chablis.html#/1-volume-75_cl/158-year-2020,2.0,0.0,18.79,1.2739267801005256,FRA,18.79
0.0,0,white,75.0,Charly Nicolle Chablis 1er Cru Mont de Milieu,32.21,France,13.0,2019.0,https://www.decantalo.com/uk/en/charly-nicolle-chablis-1er-cru-mont-de-milieu.html#/1-volume-75_cl/114-year-2019,3.0,0.0,32.21,1.5079907248196913,FRA,32.21
0.0,0,white,75.0,Charly Nicolle Chablis 1er Cru Mont de Milieu,32.21,France,13.0,2019.0,https://www.decantalo.com/uk/en/charly-nicolle-chablis-1er-cru-mont-de-milieu.html#/1-volume-75_cl/180-year-2017,3.0,0.0,32.21,1.5079907248196913,FRA,32.21
0.0,0,white,75.0,Take It To The Grave Pinot Grigio,13.94,Australia,12.7,2020.0,https://www.decantalo.com/uk/en/take-it-to-the-grave-pinot-grigio.html#/1-volume-75_cl/158-year-2020,2.0,0.0,13.94,1.1442627737619906,AUS,13.94
0.0,0,white,75.0,Cantine Fina Sauvignon Blanc Mamarì Terre Siciliane,10.21,Italy,12.0,2021.0,https://www.decantalo.com/uk/en/cantine-fina-sauvignon-blanc-mamari-terre-siciliane.html#/1-volume-75_cl/201-year-2021,1.0,0.0,10.21,1.0090257420869102,ITA,10.21
0.0,0,white,75.0,Cantine Fina Sauvignon Blanc Mamarì Terre Siciliane,10.21,Italy,12.0,2021.0,https://www.decantalo.com/uk/en/cantine-fina-sauvignon-blanc-mamari-terre-siciliane.html#/1-volume-75_cl/158-year-2020,1.0,0.0,10.21,1.0090257420869102,ITA,10.21
0.0,0,white,75.0,Fina Kebrilla Grillo,,Italy,13.0,2021.0,https://www.decantalo.com/uk/en/fina-kebrilla-grillo.html#/1-volume-75_cl/201-year-2021,1.0,0.0,,,ITA,
0.0,0,white,75.0,Pazo de Señorans Tras Los Muros,60.64,Spain,13.0,2018.0,https://www.decantalo.com/uk/en/pazo-de-senorans-tras-los-muros.html#/1-volume-75_cl/111-year-2018,4.0,0.0,60.64,1.7827591926239972,ESP,60.64
0.0,0,white,75.0,Belguardo Codice V,,Italy,13.0,2020.0,https://www.decantalo.com/uk/en/belguardo-codice-v.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ITA,
0.0,0,white,75.0,Belguardo Vermentino,,Italy,13.0,2020.0,https://www.decantalo.com/uk/en/belguardo-vermentino.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ITA,
0.0,0,white,75.0,Roger Sabon Chateauneuf-du-Pape Renaissance Blanc,32.42,France,14.0,2020.0,https://www.decantalo.com/uk/en/roger-sabon-chateauneuf-du-pape-renaissance-blanc.html#/1-volume-75_cl/158-year-2020,2.0,0.0,32.42,1.5108130105124962,FRA,32.42
0.0,0,white,75.0,Sarnin - Berrux Chablis,,France,12.5,2018.0,https://www.decantalo.com/uk/en/sarnin-berrux-chablis.html#/1-volume-75_cl/111-year-2018,4.0,0.0,,,FRA,
0.0,0,white,75.0,Sarnin - Berrux Bourgogne Aligoté,18.7,France,12.5,2019.0,https://www.decantalo.com/uk/en/sarnin-berrux-bourgogne-aligote.html#/1-volume-75_cl/114-year-2019,3.0,0.0,18.7,1.271841606536499,FRA,18.7
0.0,0,white,75.0,Sergio Mottura Poggio della Costa,13.64,Italy,14.0,2020.0,https://www.decantalo.com/uk/en/sergio-mottura-poggio-della-costa.html#/1-volume-75_cl/158-year-2020,2.0,0.0,13.64,1.13481437032046,ITA,13.64
0.0,0,white,75.0,Newton Johnson Albariño 2020,21.23,South Africa,12.5,2020.0,https://www.decantalo.com/uk/en/newton-johnson-albarino-2020.html#/1-volume-75_cl/158-year-2020,2.0,0.0,21.23,1.3269499941659988,ZAF,21.23
5.0,1,white,75.0,Torre del Veguer Fonoll,11.24,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/torre-del-veguer-fonoll.html#/1-volume-75_cl/201-year-2021,1.0,0.0,11.24,1.0507663112330423,ESP,11.24
5.0,1,white,75.0,Torre del Veguer Fonoll,11.24,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/torre-del-veguer-fonoll.html#/1-volume-75_cl/158-year-2020,1.0,0.0,11.24,1.0507663112330423,ESP,11.24
4.0,1,white,75.0,Newton Johnson Family Vineyards Chardonnay,,South Africa,12.5,2019.0,https://www.decantalo.com/uk/en/newton-johnson-family-vineyards-chardonnay.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,ZAF,
0.0,0,white,75.0,Badenhorst Kelderblok Steen,,South Africa,13.0,2019.0,https://www.decantalo.com/uk/en/badenhorst-kelderblok-steen.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,ZAF,
0.0,0,white,75.0,Badenhorst Sout Van Die Aarde Palomino,,South Africa,13.5,2019.0,https://www.decantalo.com/uk/en/badenhorst-sout-van-die-aarde-palomino.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,ZAF,
0.0,0,white,75.0,Badenhorst The Golden Slopes Chenin Blanc,,South Africa,13.5,2019.0,https://www.decantalo.com/uk/en/badenhorst-the-golden-slopes-chenin-blanc.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,ZAF,
0.0,0,white,75.0,Torre del Veguer Abellerol,9.82,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/torre-del-veguer-abellerol.html#/1-volume-75_cl/158-year-2020,2.0,0.0,9.82,0.9921114877869497,ESP,9.82
0.0,0,white,75.0,Torre del Veguer Maricel,11.41,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/torre-del-veguer-maricel.html#/1-volume-75_cl/201-year-2021,1.0,0.0,11.41,1.0572856444182146,ESP,11.41
0.0,0,white,75.0,Torre del Veguer Raïms de la Immortalitat Blanc,18.53,Spain,12.5,2017.0,https://www.decantalo.com/uk/en/torre-del-veguer-raims-de-la-immortalitat-blanc.html#/1-volume-75_cl/180-year-2017,5.0,0.0,18.53,1.2678754193188977,ESP,18.53
0.0,0,white,75.0,Tenuta Sant'Antonio Soave Monte Ceriani,14.9,Italy,12.5,2018.0,https://www.decantalo.com/uk/en/tenuta-sant-antonio-soave-monte-ceriani.html#/1-volume-75_cl/111-year-2018,4.0,0.0,14.9,1.173186268412274,ITA,14.9
0.0,0,white,75.0,Mariotti Malestar,12.27,Italy,12.5,2021.0,https://www.decantalo.com/uk/en/mariotti-malestar.html#/1-volume-75_cl/201-year-2021,1.0,0.0,12.27,1.0888445627270043,ITA,12.27
0.0,0,white,75.0,Torre dei Beati Bianchi Grilli per la Testa,,Italy,12.5,2020.0,https://www.decantalo.com/uk/en/torre-dei-beati-bianchi-grilli-per-la-testa.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ITA,
0.0,0,white,75.0,Torre dei Beati Giocheremo con i Fiori Pecorino,13.3,Italy,13.5,2021.0,https://www.decantalo.com/uk/en/torre-dei-beati-giocheremo-con-i-fiori-pecorino.html#/1-volume-75_cl/201-year-2021,1.0,0.0,13.3,1.1238516409670858,ITA,13.3
0.0,0,white,75.0,Miguel Barroso Louro Primeiro Nome Branco,21.18,Portugal,12.4,2020.0,https://www.decantalo.com/uk/en/miguel-barroso-louro-primeiro-nome-branco.html#/1-volume-75_cl/158-year-2020,2.0,0.0,21.18,1.3259259557714662,PRT,21.18
0.0,0,white,75.0,Barraco Terre Siciliane Vignammare,,Italy,11.5,2019.0,https://www.decantalo.com/uk/en/barraco-terre-siciliane-vignammare.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,ITA,
0.0,0,white,75.0,Gaja Alteni di Brassica,98.84,Italy,13.5,2019.0,https://www.decantalo.com/uk/en/gaja-alteni-di-brassica.html#/1-volume-75_cl/114-year-2019,3.0,0.0,98.84,1.9949327367300418,ITA,98.84
0.0,0,white,62.0,Domaine Pignier Vin Jaune,,France,14.0,,https://www.decantalo.com/uk/en/domaine-pignier-vin-jaune.html#/60-volume-62_cl/105-year-2014,,0.0,,,FRA,
4.0,1,white,75.0,Cuatro Rayas Verdejo 1935,9.87,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/cuatro-rayas-verdejo-1935.html#/1-volume-75_cl/201-year-2021,1.0,0.0,9.87,0.9943171526696367,ESP,9.87
0.0,0,white,75.0,Cuatro Rayas Organic Verdejo,,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/cuatro-rayas-organic-verdejo.html#/1-volume-75_cl/201-year-2021,1.0,0.0,,,ESP,
0.0,0,white,75.0,And the winner is...,8.97,Spain,11.0,2021.0,https://www.decantalo.com/uk/en/and-the-winner-is.html#/1-volume-75_cl/201-year-2021,1.0,0.0,8.97,0.9527924430440922,ESP,8.97
0.0,0,white,75.0,O Gran Meín Castes Brancas,28.87,Spain,13.0,2019.0,https://www.decantalo.com/uk/en/o-gran-mein-castes-brancas.html#/1-volume-75_cl/114-year-2019,3.0,0.0,28.87,1.4604467838807205,ESP,28.87
0.0,0,white,75.0,Delesvaux Anjou Blanc Feuille d'Or,18.6,France,13.5,2019.0,https://www.decantalo.com/uk/en/delesvaux-anjou-blanc-feuille-d-or.html#/1-volume-75_cl/114-year-2019,3.0,0.0,18.6,1.2695129442179163,FRA,18.6
0.0,0,white,75.0,Delesvaux Anjou Blanc Authentique,29.8,France,13.5,2018.0,https://www.decantalo.com/uk/en/delesvaux-anjou-blanc-authentique.html#/1-volume-75_cl/111-year-2018,4.0,0.0,29.8,1.4742162640762553,FRA,29.8
0.0,0,white,75.0,La Vieille Ferme Blanc,8.49,France,13.5,2021.0,https://www.decantalo.com/uk/en/la-vieille-ferme-blanc.html#/1-volume-75_cl/201-year-2021,1.0,0.0,8.49,0.9289076902439527,FRA,8.49
0.0,0,white,75.0,Rabasco Cancelli Bianco,,Italy,12.0,2020.0,https://www.decantalo.com/uk/en/rabasco-cancelli-bianco.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ITA,
0.0,0,white,75.0,Battenfeld Spanier Eisquell Riesling Trocken,16.31,Germany,12.5,2021.0,https://www.decantalo.com/uk/en/battenfeld-spanier-eisquell-riesling-trocken.html#/1-volume-75_cl/201-year-2021,1.0,0.0,16.31,1.2124539610402758,DEU,16.31
0.0,0,white,75.0,Le Coste Litrozzo Bianco,,Italy,10.0,,https://www.decantalo.com/uk/en/le-coste-litrozzo-bianco.html#/53-volume-1_liter/158-year-2020,,0.0,,,ITA,
0.0,0,white,75.0,Le Coste Bianchetto,,Italy,10.5,2020.0,https://www.decantalo.com/uk/en/le-coste-bianchetto.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ITA,
0.0,0,white,75.0,Pazo de Rubianes,18.53,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/pazo-de-rubianes.html#/1-volume-75_cl/201-year-2021,1.0,0.0,18.53,1.2678754193188977,ESP,18.53
5.0,2,white,75.0,Louis Latour Chablis La Chanfleure,24.63,France,13.0,2021.0,https://www.decantalo.com/uk/en/louis-latour-chablis-la-chanfleure.html#/1-volume-75_cl/201-year-2021,1.0,0.0,24.63,1.3914644118391033,FRA,24.63
0.0,0,white,75.0,François Crochet Le Petit Chemarin,,France,13.0,2018.0,https://www.decantalo.com/uk/en/francois-crochet-le-petit-chemarin.html#/1-volume-75_cl/111-year-2018,4.0,0.0,,,FRA,
0.0,0,white,75.0,Cuatro Rayas Longverdejo Gran Vino De Rueda,17.16,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/cuatro-rayas-longverdejo-gran-vino-de-rueda.html#/1-volume-75_cl/158-year-2020,2.0,0.0,17.16,1.2345172835126867,ESP,17.16
0.0,0,white,75.0,Domaine Pierre Luneau-Papin La Grange Vieilles Vignes,13.61,France,12.0,2020.0,https://www.decantalo.com/uk/en/domaine-pierre-luneau-papin-la-grange-vieilles-vignes.html#/1-volume-75_cl/158-year-2020,2.0,0.0,13.61,1.1338581252033346,FRA,13.61
0.0,0,white,75.0,Narupa Piorno,21.32,Spain,12.8,2019.0,https://www.decantalo.com/uk/en/narupa-piorno.html#/1-volume-75_cl/114-year-2019,3.0,0.0,21.32,1.3287872003545347,ESP,21.32
0.0,0,white,75.0,Domaine Delaporte Sancerre Les Monts Damnés,,France,13.5,2018.0,https://www.decantalo.com/uk/en/domaine-delaporte-sancerre-les-monts-damnes.html#/1-volume-75_cl/111-year-2018,4.0,0.0,,,FRA,
0.0,0,white,75.0,Narupa Alalá,16.22,Spain,12.7,2017.0,https://www.decantalo.com/uk/en/narupa-alala.html#/1-volume-75_cl/180-year-2017,5.0,0.0,16.22,1.2100508498751372,ESP,16.22
0.0,0,white,75.0,Mahara Amorro Blanco,,Spain,12.0,2020.0,https://www.decantalo.com/uk/en/mahara-amorro-blanco.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,ESP,
0.0,0,white,75.0,Jean-Paul Droin Chablis 1er Cru Montée de Tonnerre,,France,13.35,2020.0,https://www.decantalo.com/uk/en/jean-paul-droin-chablis-1er-cru-montee-de-tonnerre.html#/1-volume-75_cl/158-year-2020,2.0,0.0,,,FRA,
0.0,0,white,75.0,Jean-Paul Droin Chablis 1er Cru Montmains 2018,,France,13.0,2018.0,https://www.decantalo.com/uk/en/jean-paul-droin-chabils-1er-cru-montmains.html#/1-volume-75_cl/111-year-2018,4.0,0.0,,,FRA,
0.0,0,white,75.0,Gerovassiliou Chardonnay,21.97,Greece,13.5,2020.0,https://www.decantalo.com/uk/en/gerovassiliou-chardonnay.html#/1-volume-75_cl/158-year-2020,2.0,0.0,21.97,1.3418300569205104,GRC,21.97
0.0,0,white,75.0,Batič Pinela,26.34,Slovenia,13.5,2020.0,https://www.decantalo.com/uk/en/batic-pinela.html#/1-volume-75_cl/158-year-2020,2.0,0.0,26.34,1.420615770625765,SVN,26.34
0.0,0,white,75.0,Batič Rebula,18.92,Slovenia,12.5,2021.0,https://www.decantalo.com/uk/en/batic-rebula.html#/1-volume-75_cl/201-year-2021,1.0,0.0,18.92,1.276921132065774,SVN,18.92
0.0,0,white,75.0,Movia Gredic Friulano,18.35,Slovenia,12.5,2021.0,https://www.decantalo.com/uk/en/movia-gredic-friulano.html#/1-volume-75_cl/201-year-2021,1.0,0.0,18.35,1.2636360685881083,SVN,18.35
0.0,0,white,75.0,Spioenkop 1900 Sauvignon Blanc,20.42,South Africa,12.58,2017.0,https://www.decantalo.com/uk/en/spioenkop-1900-sauvignon-blanc.html#/1-volume-75_cl/180-year-2017,5.0,0.0,20.42,1.3100557377508915,ZAF,20.42
0.0,0,white,75.0,Gaja Gaia & Rey Langhe,,Italy,14.5,2019.0,https://www.decantalo.com/uk/en/gaja-gaia-rey-langhe.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,ITA,
2.0,1,white,75.0,Cuatro Rayas Cuarenta Vendimias Verdejo,8.97,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/cuatro-rayas-cuarenta-vendimias-verdejo.html#/1-volume-75_cl/201-year-2021,1.0,0.0,8.97,0.9527924430440922,ESP,8.97
0.0,0,white,75.0,Cuatro Rayas Cuarenta Vendimias Sauvignon Blanc,9.87,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/cuatro-rayas-cuarenta-vendimias-sauvignon-blanc.html#/1-volume-75_cl/201-year-2021,1.0,0.0,9.87,0.9943171526696367,ESP,9.87
0.0,0,white,75.0,Dominique Cornin Saint-Véran Les Serreuxdières,22.34,France,13.0,2020.0,https://www.decantalo.com/uk/en/dominique-cornin-saint-veran-les-serreuxdieres.html#/1-volume-75_cl/158-year-2020,2.0,0.0,22.34,1.3490831687795903,FRA,22.34
0.0,0,white,75.0,Clos des Centenaires Art' blanc,,France,14.0,2019.0,https://www.decantalo.com/uk/en/clos-des-centenaires-art-blanc.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,FRA,
0.0,0,white,75.0,Dominique Cornin Pouilly-Fuissé Clos du Reyssié,26.88,France,13.0,2019.0,https://www.decantalo.com/uk/en/dominique-cornin-pouilly-fuisse-clos-du-reyssie.html#/1-volume-75_cl/114-year-2019,3.0,0.0,26.88,1.4294292643817876,FRA,26.88
0.0,0,white,75.0,Pierre Girardin Bourgogne Chardonnay Éclat de Calcaire,,France,13.5,2019.0,https://www.decantalo.com/uk/en/pierre-girardin-bourgogne-chardonnay-eclat-de-calcaire.html#/1-volume-75_cl/114-year-2019,3.0,0.0,,,FRA,
